nb_calls,reason,year,month,day,weekday,hour
2,IN,2010,4,28,Wednesday,0
14,NE,2010,4,28,Wednesday,0
4,NW,2010,4,28,Wednesday,0
1,PE,2010,4,28,Wednesday,0
83,PS,2010,4,28,Wednesday,0
2,PS,2010,4,28,Wednesday,1
4,PS,2010,4,28,Wednesday,6
1,IN,2010,4,28,Wednesday,7
1,NE,2010,4,28,Wednesday,7
41,PS,2010,4,28,Wednesday,7
1,TT,2010,4,28,Wednesday,7
1,IN,2010,4,28,Wednesday,8
7,NE,2010,4,28,Wednesday,8
19,NW,2010,4,28,Wednesday,8
1,PE,2010,4,28,Wednesday,8
70,PS,2010,4,28,Wednesday,8
4,TT,2010,4,28,Wednesday,8
5,IN,2010,4,28,Wednesday,9
16,NE,2010,4,28,Wednesday,9
4,NW,2010,4,28,Wednesday,9
97,PS,2010,4,28,Wednesday,9
1,TT,2010,4,28,Wednesday,9
1,IN,2010,4,28,Wednesday,10
17,NE,2010,4,28,Wednesday,10
8,NW,2010,4,28,Wednesday,10
1,PE,2010,4,28,Wednesday,10
114,PS,2010,4,28,Wednesday,10
12,TT,2010,4,28,Wednesday,10
1,IN,2010,4,28,Wednesday,11
13,NE,2010,4,28,Wednesday,11
5,NW,2010,4,28,Wednesday,11
93,PS,2010,4,28,Wednesday,11
10,TT,2010,4,28,Wednesday,11
1,IN,2010,4,28,Wednesday,13
20,NE,2010,4,28,Wednesday,13
8,NW,2010,4,28,Wednesday,13
1,PE,2010,4,28,Wednesday,13
79,PS,2010,4,28,Wednesday,13
6,TT,2010,4,28,Wednesday,13
22,NE,2010,4,28,Wednesday,14
7,NW,2010,4,28,Wednesday,14
86,PS,2010,4,28,Wednesday,14
1,IN,2010,4,28,Wednesday,15
25,NE,2010,4,28,Wednesday,15
7,NW,2010,4,28,Wednesday,15
79,PS,2010,4,28,Wednesday,15
7,NE,2010,4,28,Wednesday,16
15,NW,2010,4,28,Wednesday,16
72,PS,2010,4,28,Wednesday,16
3,TT,2010,4,28,Wednesday,16
1,IN,2010,4,28,Wednesday,17
6,NE,2010,4,28,Wednesday,17
12,NW,2010,4,28,Wednesday,17
53,PS,2010,4,28,Wednesday,17
18,TT,2010,4,28,Wednesday,17
1,IN,2010,4,28,Wednesday,18
6,NE,2010,4,28,Wednesday,18
17,NW,2010,4,28,Wednesday,18
45,PS,2010,4,28,Wednesday,18
6,NE,2010,4,28,Wednesday,19
7,NW,2010,4,28,Wednesday,19
40,PS,2010,4,28,Wednesday,19
6,NW,2010,4,28,Wednesday,20
7,NE,2010,4,28,Wednesday,21
4,NW,2010,4,28,Wednesday,21
33,PS,2010,4,28,Wednesday,21
2,TT,2010,4,28,Wednesday,21
16,NE,2010,4,28,Wednesday,22
6,NW,2010,4,28,Wednesday,22
64,PS,2010,4,28,Wednesday,22
11,TT,2010,4,28,Wednesday,22
5,NE,2010,4,28,Wednesday,23
2,NW,2010,4,28,Wednesday,23
38,PS,2010,4,28,Wednesday,23
2,IN,2010,4,29,Thursday,0
17,NE,2010,4,29,Thursday,0
11,NW,2010,4,29,Thursday,0
1,PE,2010,4,29,Thursday,0
99,PS,2010,4,29,Thursday,0
1,PS,2010,4,29,Thursday,1
1,NW,2010,4,29,Thursday,2
1,PS,2010,4,29,Thursday,5
4,PS,2010,4,29,Thursday,6
2,TT,2010,4,29,Thursday,6
6,NE,2010,4,29,Thursday,7
1,NW,2010,4,29,Thursday,7
27,PS,2010,4,29,Thursday,7
4,TT,2010,4,29,Thursday,7
1,IN,2010,4,29,Thursday,8
6,NE,2010,4,29,Thursday,8
26,NW,2010,4,29,Thursday,8
2,PE,2010,4,29,Thursday,8
55,PS,2010,4,29,Thursday,8
1,IN,2010,4,29,Thursday,9
17,NE,2010,4,29,Thursday,9
6,NW,2010,4,29,Thursday,9
87,PS,2010,4,29,Thursday,9
1,TT,2010,4,29,Thursday,9
1,IN,2010,4,29,Thursday,10
14,NE,2010,4,29,Thursday,10
6,NW,2010,4,29,Thursday,10
99,PS,2010,4,29,Thursday,10
4,IN,2010,4,29,Thursday,11
14,NE,2010,4,29,Thursday,11
2,NW,2010,4,29,Thursday,11
1,PE,2010,4,29,Thursday,11
88,PS,2010,4,29,Thursday,11
14,NE,2010,4,29,Thursday,13
15,NW,2010,4,29,Thursday,13
78,PS,2010,4,29,Thursday,13
17,NE,2010,4,29,Thursday,14
13,NW,2010,4,29,Thursday,14
81,PS,2010,4,29,Thursday,14
21,NE,2010,4,29,Thursday,15
15,NW,2010,4,29,Thursday,15
106,PS,2010,4,29,Thursday,15
12,NE,2010,4,29,Thursday,16
49,NW,2010,4,29,Thursday,16
62,PS,2010,4,29,Thursday,16
11,TT,2010,4,29,Thursday,16
1,IN,2010,4,29,Thursday,17
4,NE,2010,4,29,Thursday,17
37,NW,2010,4,29,Thursday,17
50,PS,2010,4,29,Thursday,17
34,TT,2010,4,29,Thursday,17
4,NE,2010,4,29,Thursday,18
26,NW,2010,4,29,Thursday,18
49,PS,2010,4,29,Thursday,18
4,TT,2010,4,29,Thursday,18
6,NE,2010,4,29,Thursday,19
9,NW,2010,4,29,Thursday,19
45,PS,2010,4,29,Thursday,19
1,TT,2010,4,29,Thursday,19
3,NE,2010,4,29,Thursday,20
1,NW,2010,4,29,Thursday,20
37,PS,2010,4,29,Thursday,20
1,TT,2010,4,29,Thursday,20
4,NE,2010,4,29,Thursday,21
4,NW,2010,4,29,Thursday,21
31,PS,2010,4,29,Thursday,21
7,NE,2010,4,29,Thursday,22
7,NW,2010,4,29,Thursday,22
24,PS,2010,4,29,Thursday,22
2,NE,2010,4,29,Thursday,23
2,NW,2010,4,29,Thursday,23
1,PE,2010,4,29,Thursday,23
28,PS,2010,4,29,Thursday,23
1,NE,2010,4,30,Friday,0
28,NW,2010,4,30,Friday,0
3,PE,2010,4,30,Friday,0
55,PS,2010,4,30,Friday,0
2,PS,2010,4,30,Friday,2
1,PS,2010,4,30,Friday,3
1,NE,2010,4,30,Friday,4
3,PS,2010,4,30,Friday,5
4,PS,2010,4,30,Friday,6
1,NE,2010,4,30,Friday,7
1,NW,2010,4,30,Friday,7
1,PE,2010,4,30,Friday,7
20,PS,2010,4,30,Friday,7
1,IN,2010,4,30,Friday,8
27,NW,2010,4,30,Friday,8
1,PE,2010,4,30,Friday,8
24,PS,2010,4,30,Friday,8
1,IN,2010,4,30,Friday,9
7,NE,2010,4,30,Friday,9
14,NW,2010,4,30,Friday,9
2,PE,2010,4,30,Friday,9
76,PS,2010,4,30,Friday,9
6,IN,2010,4,30,Friday,10
4,NE,2010,4,30,Friday,10
12,NW,2010,4,30,Friday,10
2,PE,2010,4,30,Friday,10
72,PS,2010,4,30,Friday,10
8,TT,2010,4,30,Friday,10
2,IN,2010,4,30,Friday,11
3,NE,2010,4,30,Friday,11
8,NW,2010,4,30,Friday,11
1,PE,2010,4,30,Friday,11
55,PS,2010,4,30,Friday,11
1,NE,2010,4,30,Friday,13
6,NW,2010,4,30,Friday,13
2,PE,2010,4,30,Friday,13
43,PS,2010,4,30,Friday,13
11,NW,2010,4,30,Friday,14
27,PS,2010,4,30,Friday,14
1,NW,2010,4,30,Friday,15
1,PE,2010,4,30,Friday,15
16,PS,2010,4,30,Friday,15
5,NW,2010,4,30,Friday,16
14,PS,2010,4,30,Friday,16
1,IN,2010,4,30,Friday,17
1,NW,2010,4,30,Friday,17
9,PS,2010,4,30,Friday,17
1,PS,2010,4,30,Friday,18
1,NW,2010,4,30,Friday,23
1,IN,2010,5,1,Saturday,0
1,NW,2010,5,1,Saturday,3
1,NW,2010,5,1,Saturday,9
1,NW,2010,5,1,Saturday,14
1,NW,2010,5,1,Saturday,15
1,NW,2010,5,1,Saturday,16
1,IN,2010,5,1,Saturday,19
2,NW,2010,5,1,Saturday,19
2,IN,2010,5,1,Saturday,20
1,NW,2010,5,1,Saturday,20
3,NW,2010,5,1,Saturday,21
3,TT,2010,5,1,Saturday,21
1,IN,2010,5,1,Saturday,22
5,NE,2010,5,1,Saturday,22
8,NW,2010,5,1,Saturday,22
1,PE,2010,5,1,Saturday,22
54,PS,2010,5,1,Saturday,22
5,TT,2010,5,1,Saturday,22
1,IN,2010,5,1,Saturday,23
1,NE,2010,5,1,Saturday,23
1,NW,2010,5,1,Saturday,23
27,PS,2010,5,1,Saturday,23
1,IN,2010,5,2,Sunday,0
13,NE,2010,5,2,Sunday,0
13,NW,2010,5,2,Sunday,0
1,PE,2010,5,2,Sunday,0
126,PS,2010,5,2,Sunday,0
7,TT,2010,5,2,Sunday,0
1,PS,2010,5,2,Sunday,1
1,PS,2010,5,2,Sunday,3
1,PS,2010,5,2,Sunday,5
1,NW,2010,5,2,Sunday,6
9,PS,2010,5,2,Sunday,6
1,IN,2010,5,2,Sunday,7
1,NE,2010,5,2,Sunday,7
7,NW,2010,5,2,Sunday,7
2,PE,2010,5,2,Sunday,7
58,PS,2010,5,2,Sunday,7
1,TT,2010,5,2,Sunday,7
2,IN,2010,5,2,Sunday,8
3,NE,2010,5,2,Sunday,8
25,NW,2010,5,2,Sunday,8
75,PS,2010,5,2,Sunday,8
2,TT,2010,5,2,Sunday,8
3,IN,2010,5,2,Sunday,9
12,NE,2010,5,2,Sunday,9
14,NW,2010,5,2,Sunday,9
2,PE,2010,5,2,Sunday,9
105,PS,2010,5,2,Sunday,9
1,TT,2010,5,2,Sunday,9
4,IN,2010,5,2,Sunday,10
22,NE,2010,5,2,Sunday,10
15,NW,2010,5,2,Sunday,10
1,PE,2010,5,2,Sunday,10
123,PS,2010,5,2,Sunday,10
7,TT,2010,5,2,Sunday,10
4,IN,2010,5,2,Sunday,11
17,NE,2010,5,2,Sunday,11
21,NW,2010,5,2,Sunday,11
104,PS,2010,5,2,Sunday,11
11,TT,2010,5,2,Sunday,11
1,IN,2010,5,2,Sunday,13
15,NE,2010,5,2,Sunday,13
13,NW,2010,5,2,Sunday,13
4,PE,2010,5,2,Sunday,13
109,PS,2010,5,2,Sunday,13
3,TT,2010,5,2,Sunday,13
16,NE,2010,5,2,Sunday,14
21,NW,2010,5,2,Sunday,14
110,PS,2010,5,2,Sunday,14
5,TT,2010,5,2,Sunday,14
2,IN,2010,5,2,Sunday,15
24,NE,2010,5,2,Sunday,15
23,NW,2010,5,2,Sunday,15
102,PS,2010,5,2,Sunday,15
3,TT,2010,5,2,Sunday,15
6,IN,2010,5,2,Sunday,16
14,NE,2010,5,2,Sunday,16
78,NW,2010,5,2,Sunday,16
86,PS,2010,5,2,Sunday,16
7,TT,2010,5,2,Sunday,16
9,NE,2010,5,2,Sunday,17
52,NW,2010,5,2,Sunday,17
88,PS,2010,5,2,Sunday,17
9,TT,2010,5,2,Sunday,17
5,NE,2010,5,2,Sunday,18
25,NW,2010,5,2,Sunday,18
62,PS,2010,5,2,Sunday,18
3,TT,2010,5,2,Sunday,18
1,IN,2010,5,2,Sunday,19
1,NE,2010,5,2,Sunday,19
8,NW,2010,5,2,Sunday,19
69,PS,2010,5,2,Sunday,19
2,TT,2010,5,2,Sunday,19
3,NE,2010,5,2,Sunday,20
3,NW,2010,5,2,Sunday,20
1,PE,2010,5,2,Sunday,20
60,PS,2010,5,2,Sunday,20
3,TT,2010,5,2,Sunday,20
2,NE,2010,5,2,Sunday,21
1,NW,2010,5,2,Sunday,21
2,PE,2010,5,2,Sunday,21
63,PS,2010,5,2,Sunday,21
1,TT,2010,5,2,Sunday,21
1,NE,2010,5,2,Sunday,22
1,NW,2010,5,2,Sunday,22
47,PS,2010,5,2,Sunday,22
3,TT,2010,5,2,Sunday,22
1,IN,2010,5,2,Sunday,23
1,NE,2010,5,2,Sunday,23
10,NW,2010,5,2,Sunday,23
48,PS,2010,5,2,Sunday,23
21,NE,2010,5,3,Monday,0
22,NW,2010,5,3,Monday,0
118,PS,2010,5,3,Monday,0
12,TT,2010,5,3,Monday,0
3,PS,2010,5,3,Monday,1
1,NW,2010,5,3,Monday,4
1,NE,2010,5,3,Monday,5
2,PS,2010,5,3,Monday,5
1,NE,2010,5,3,Monday,6
20,PS,2010,5,3,Monday,6
2,TT,2010,5,3,Monday,6
3,NE,2010,5,3,Monday,7
7,NW,2010,5,3,Monday,7
49,PS,2010,5,3,Monday,7
3,IN,2010,5,3,Monday,8
7,NE,2010,5,3,Monday,8
36,NW,2010,5,3,Monday,8
1,PE,2010,5,3,Monday,8
62,PS,2010,5,3,Monday,8
3,IN,2010,5,3,Monday,9
22,NE,2010,5,3,Monday,9
13,NW,2010,5,3,Monday,9
82,PS,2010,5,3,Monday,9
3,TT,2010,5,3,Monday,9
8,IN,2010,5,3,Monday,10
25,NE,2010,5,3,Monday,10
9,NW,2010,5,3,Monday,10
106,PS,2010,5,3,Monday,10
4,TT,2010,5,3,Monday,10
4,IN,2010,5,3,Monday,11
28,NE,2010,5,3,Monday,11
12,NW,2010,5,3,Monday,11
111,PS,2010,5,3,Monday,11
1,TT,2010,5,3,Monday,11
15,NE,2010,5,3,Monday,13
13,NW,2010,5,3,Monday,13
108,PS,2010,5,3,Monday,13
1,IN,2010,5,3,Monday,14
22,NE,2010,5,3,Monday,14
17,NW,2010,5,3,Monday,14
1,PE,2010,5,3,Monday,14
123,PS,2010,5,3,Monday,14
1,IN,2010,5,3,Monday,15
31,NE,2010,5,3,Monday,15
14,NW,2010,5,3,Monday,15
103,PS,2010,5,3,Monday,15
2,IN,2010,5,3,Monday,16
15,NE,2010,5,3,Monday,16
13,NW,2010,5,3,Monday,16
77,PS,2010,5,3,Monday,16
1,IN,2010,5,3,Monday,17
9,NE,2010,5,3,Monday,17
5,NW,2010,5,3,Monday,17
73,PS,2010,5,3,Monday,17
4,TT,2010,5,3,Monday,17
13,NE,2010,5,3,Monday,18
14,NW,2010,5,3,Monday,18
1,PE,2010,5,3,Monday,18
66,PS,2010,5,3,Monday,18
4,IN,2010,5,3,Monday,19
3,NE,2010,5,3,Monday,19
6,NW,2010,5,3,Monday,19
1,PE,2010,5,3,Monday,19
51,PS,2010,5,3,Monday,19
2,IN,2010,5,3,Monday,20
7,NE,2010,5,3,Monday,20
8,NW,2010,5,3,Monday,20
54,PS,2010,5,3,Monday,20
1,IN,2010,5,3,Monday,21
7,NE,2010,5,3,Monday,21
2,NW,2010,5,3,Monday,21
1,PE,2010,5,3,Monday,21
52,PS,2010,5,3,Monday,21
4,TT,2010,5,3,Monday,21
7,NE,2010,5,3,Monday,22
4,NW,2010,5,3,Monday,22
36,PS,2010,5,3,Monday,22
1,IN,2010,5,3,Monday,23
7,NE,2010,5,3,Monday,23
2,NW,2010,5,3,Monday,23
46,PS,2010,5,3,Monday,23
2,IN,2010,5,4,Tuesday,0
14,NE,2010,5,4,Tuesday,0
9,NW,2010,5,4,Tuesday,0
1,PE,2010,5,4,Tuesday,0
93,PS,2010,5,4,Tuesday,0
19,TT,2010,5,4,Tuesday,0
1,NW,2010,5,4,Tuesday,1
2,PS,2010,5,4,Tuesday,1
3,PS,2010,5,4,Tuesday,2
1,NE,2010,5,4,Tuesday,6
5,PS,2010,5,4,Tuesday,6
1,NE,2010,5,4,Tuesday,7
6,NW,2010,5,4,Tuesday,7
17,PS,2010,5,4,Tuesday,7
3,NE,2010,5,4,Tuesday,8
24,NW,2010,5,4,Tuesday,8
23,PS,2010,5,4,Tuesday,8
2,IN,2010,5,4,Tuesday,9
15,NE,2010,5,4,Tuesday,9
12,NW,2010,5,4,Tuesday,9
100,PS,2010,5,4,Tuesday,9
3,IN,2010,5,4,Tuesday,10
20,NE,2010,5,4,Tuesday,10
12,NW,2010,5,4,Tuesday,10
2,PE,2010,5,4,Tuesday,10
113,PS,2010,5,4,Tuesday,10
3,IN,2010,5,4,Tuesday,11
17,NE,2010,5,4,Tuesday,11
9,NW,2010,5,4,Tuesday,11
90,PS,2010,5,4,Tuesday,11
3,IN,2010,5,4,Tuesday,13
27,NE,2010,5,4,Tuesday,13
5,NW,2010,5,4,Tuesday,13
110,PS,2010,5,4,Tuesday,13
19,TT,2010,5,4,Tuesday,13
3,IN,2010,5,4,Tuesday,14
21,NE,2010,5,4,Tuesday,14
19,NW,2010,5,4,Tuesday,14
94,PS,2010,5,4,Tuesday,14
8,TT,2010,5,4,Tuesday,14
1,IN,2010,5,4,Tuesday,15
20,NE,2010,5,4,Tuesday,15
13,NW,2010,5,4,Tuesday,15
75,PS,2010,5,4,Tuesday,15
6,TT,2010,5,4,Tuesday,15
2,IN,2010,5,4,Tuesday,16
15,NE,2010,5,4,Tuesday,16
45,NW,2010,5,4,Tuesday,16
54,PS,2010,5,4,Tuesday,16
4,TT,2010,5,4,Tuesday,16
12,NE,2010,5,4,Tuesday,17
40,NW,2010,5,4,Tuesday,17
1,PE,2010,5,4,Tuesday,17
59,PS,2010,5,4,Tuesday,17
4,TT,2010,5,4,Tuesday,17
1,IN,2010,5,4,Tuesday,18
8,NE,2010,5,4,Tuesday,18
15,NW,2010,5,4,Tuesday,18
47,PS,2010,5,4,Tuesday,18
2,TT,2010,5,4,Tuesday,18
4,NE,2010,5,4,Tuesday,19
11,NW,2010,5,4,Tuesday,19
58,PS,2010,5,4,Tuesday,19
1,TT,2010,5,4,Tuesday,19
9,NE,2010,5,4,Tuesday,20
4,NW,2010,5,4,Tuesday,20
57,PS,2010,5,4,Tuesday,20
2,IN,2010,5,4,Tuesday,21
7,NE,2010,5,4,Tuesday,21
4,NW,2010,5,4,Tuesday,21
49,PS,2010,5,4,Tuesday,21
1,TT,2010,5,4,Tuesday,21
1,IN,2010,5,4,Tuesday,22
14,NE,2010,5,4,Tuesday,22
4,NW,2010,5,4,Tuesday,22
50,PS,2010,5,4,Tuesday,22
3,TT,2010,5,4,Tuesday,22
5,NE,2010,5,4,Tuesday,23
3,NW,2010,5,4,Tuesday,23
37,PS,2010,5,4,Tuesday,23
2,IN,2010,5,5,Wednesday,0
3,NE,2010,5,5,Wednesday,0
9,NW,2010,5,5,Wednesday,0
69,PS,2010,5,5,Wednesday,0
1,NW,2010,5,5,Wednesday,1
1,NW,2010,5,5,Wednesday,2
1,PS,2010,5,5,Wednesday,3
1,NW,2010,5,5,Wednesday,6
3,PS,2010,5,5,Wednesday,6
6,NW,2010,5,5,Wednesday,7
28,PS,2010,5,5,Wednesday,7
3,NE,2010,5,5,Wednesday,8
20,NW,2010,5,5,Wednesday,8
48,PS,2010,5,5,Wednesday,8
1,TT,2010,5,5,Wednesday,8
2,IN,2010,5,5,Wednesday,9
11,NE,2010,5,5,Wednesday,9
8,NW,2010,5,5,Wednesday,9
1,PE,2010,5,5,Wednesday,9
93,PS,2010,5,5,Wednesday,9
2,TT,2010,5,5,Wednesday,9
1,IN,2010,5,5,Wednesday,10
14,NE,2010,5,5,Wednesday,10
8,NW,2010,5,5,Wednesday,10
78,PS,2010,5,5,Wednesday,10
5,IN,2010,5,5,Wednesday,11
16,NE,2010,5,5,Wednesday,11
14,NW,2010,5,5,Wednesday,11
96,PS,2010,5,5,Wednesday,11
11,TT,2010,5,5,Wednesday,11
4,IN,2010,5,5,Wednesday,13
17,NE,2010,5,5,Wednesday,13
3,NW,2010,5,5,Wednesday,13
69,PS,2010,5,5,Wednesday,13
5,IN,2010,5,5,Wednesday,14
17,NE,2010,5,5,Wednesday,14
21,NW,2010,5,5,Wednesday,14
1,PE,2010,5,5,Wednesday,14
80,PS,2010,5,5,Wednesday,14
5,TT,2010,5,5,Wednesday,14
1,IN,2010,5,5,Wednesday,15
37,NE,2010,5,5,Wednesday,15
18,NW,2010,5,5,Wednesday,15
1,PE,2010,5,5,Wednesday,15
79,PS,2010,5,5,Wednesday,15
1,TT,2010,5,5,Wednesday,15
18,NE,2010,5,5,Wednesday,16
25,NW,2010,5,5,Wednesday,16
66,PS,2010,5,5,Wednesday,16
1,TT,2010,5,5,Wednesday,16
9,NE,2010,5,5,Wednesday,17
7,NW,2010,5,5,Wednesday,17
41,PS,2010,5,5,Wednesday,17
11,NE,2010,5,5,Wednesday,18
12,NW,2010,5,5,Wednesday,18
53,PS,2010,5,5,Wednesday,18
3,TT,2010,5,5,Wednesday,18
9,NW,2010,5,5,Wednesday,19
39,PS,2010,5,5,Wednesday,19
1,TT,2010,5,5,Wednesday,19
11,NE,2010,5,5,Wednesday,20
7,NW,2010,5,5,Wednesday,20
51,PS,2010,5,5,Wednesday,20
1,TT,2010,5,5,Wednesday,20
2,IN,2010,5,5,Wednesday,21
15,NE,2010,5,5,Wednesday,21
3,NW,2010,5,5,Wednesday,21
49,PS,2010,5,5,Wednesday,21
5,TT,2010,5,5,Wednesday,21
5,NE,2010,5,5,Wednesday,22
3,NW,2010,5,5,Wednesday,22
1,PE,2010,5,5,Wednesday,22
33,PS,2010,5,5,Wednesday,22
1,IN,2010,5,5,Wednesday,23
11,NE,2010,5,5,Wednesday,23
1,NW,2010,5,5,Wednesday,23
44,PS,2010,5,5,Wednesday,23
3,IN,2010,5,6,Thursday,0
15,NE,2010,5,6,Thursday,0
23,NW,2010,5,6,Thursday,0
1,PE,2010,5,6,Thursday,0
86,PS,2010,5,6,Thursday,0
5,TT,2010,5,6,Thursday,0
2,NW,2010,5,6,Thursday,1
1,PS,2010,5,6,Thursday,2
6,PS,2010,5,6,Thursday,6
4,NE,2010,5,6,Thursday,7
47,PS,2010,5,6,Thursday,7
1,TT,2010,5,6,Thursday,7
2,IN,2010,5,6,Thursday,8
7,NE,2010,5,6,Thursday,8
27,NW,2010,5,6,Thursday,8
1,PE,2010,5,6,Thursday,8
69,PS,2010,5,6,Thursday,8
1,TT,2010,5,6,Thursday,8
1,IN,2010,5,6,Thursday,9
15,NE,2010,5,6,Thursday,9
6,NW,2010,5,6,Thursday,9
1,PE,2010,5,6,Thursday,9
74,PS,2010,5,6,Thursday,9
20,NE,2010,5,6,Thursday,10
4,NW,2010,5,6,Thursday,10
88,PS,2010,5,6,Thursday,10
4,TT,2010,5,6,Thursday,10
13,NE,2010,5,6,Thursday,11
11,NW,2010,5,6,Thursday,11
77,PS,2010,5,6,Thursday,11
2,TT,2010,5,6,Thursday,11
3,IN,2010,5,6,Thursday,13
23,NE,2010,5,6,Thursday,13
14,NW,2010,5,6,Thursday,13
1,PE,2010,5,6,Thursday,13
89,PS,2010,5,6,Thursday,13
9,TT,2010,5,6,Thursday,13
18,NE,2010,5,6,Thursday,14
20,NW,2010,5,6,Thursday,14
1,PE,2010,5,6,Thursday,14
105,PS,2010,5,6,Thursday,14
4,TT,2010,5,6,Thursday,14
1,IN,2010,5,6,Thursday,15
28,NE,2010,5,6,Thursday,15
17,NW,2010,5,6,Thursday,15
90,PS,2010,5,6,Thursday,15
1,IN,2010,5,6,Thursday,16
20,NE,2010,5,6,Thursday,16
64,NW,2010,5,6,Thursday,16
4,PE,2010,5,6,Thursday,16
97,PS,2010,5,6,Thursday,16
15,NE,2010,5,6,Thursday,17
40,NW,2010,5,6,Thursday,17
69,PS,2010,5,6,Thursday,17
12,TT,2010,5,6,Thursday,17
6,NE,2010,5,6,Thursday,18
22,NW,2010,5,6,Thursday,18
2,PE,2010,5,6,Thursday,18
53,PS,2010,5,6,Thursday,18
9,TT,2010,5,6,Thursday,18
2,IN,2010,5,6,Thursday,19
10,NE,2010,5,6,Thursday,19
4,NW,2010,5,6,Thursday,19
39,PS,2010,5,6,Thursday,19
14,NE,2010,5,6,Thursday,20
5,NW,2010,5,6,Thursday,20
1,PE,2010,5,6,Thursday,20
45,PS,2010,5,6,Thursday,20
5,NE,2010,5,6,Thursday,21
10,NW,2010,5,6,Thursday,21
1,PE,2010,5,6,Thursday,21
36,PS,2010,5,6,Thursday,21
5,NE,2010,5,6,Thursday,22
5,NW,2010,5,6,Thursday,22
36,PS,2010,5,6,Thursday,22
1,IN,2010,5,6,Thursday,23
7,NE,2010,5,6,Thursday,23
1,NW,2010,5,6,Thursday,23
1,PE,2010,5,6,Thursday,23
42,PS,2010,5,6,Thursday,23
2,IN,2010,5,7,Friday,0
3,NE,2010,5,7,Friday,0
30,NW,2010,5,7,Friday,0
1,PE,2010,5,7,Friday,0
48,PS,2010,5,7,Friday,0
1,TT,2010,5,7,Friday,0
2,PS,2010,5,7,Friday,1
1,NW,2010,5,7,Friday,2
1,PS,2010,5,7,Friday,4
3,NW,2010,5,7,Friday,6
4,PS,2010,5,7,Friday,6
1,TT,2010,5,7,Friday,6
2,NW,2010,5,7,Friday,7
29,PS,2010,5,7,Friday,7
2,IN,2010,5,7,Friday,8
5,NE,2010,5,7,Friday,8
18,NW,2010,5,7,Friday,8
56,PS,2010,5,7,Friday,8
3,IN,2010,5,7,Friday,9
2,NE,2010,5,7,Friday,9
10,NW,2010,5,7,Friday,9
2,PE,2010,5,7,Friday,9
56,PS,2010,5,7,Friday,9
9,TT,2010,5,7,Friday,9
3,NE,2010,5,7,Friday,10
14,NW,2010,5,7,Friday,10
71,PS,2010,5,7,Friday,10
7,TT,2010,5,7,Friday,10
5,NE,2010,5,7,Friday,11
5,NW,2010,5,7,Friday,11
56,PS,2010,5,7,Friday,11
2,TT,2010,5,7,Friday,11
1,IN,2010,5,7,Friday,13
2,NE,2010,5,7,Friday,13
10,NW,2010,5,7,Friday,13
50,PS,2010,5,7,Friday,13
2,TT,2010,5,7,Friday,13
1,IN,2010,5,7,Friday,14
1,NE,2010,5,7,Friday,14
6,NW,2010,5,7,Friday,14
25,PS,2010,5,7,Friday,14
3,NW,2010,5,7,Friday,15
1,PE,2010,5,7,Friday,15
8,PS,2010,5,7,Friday,15
1,NW,2010,5,7,Friday,16
8,PS,2010,5,7,Friday,16
1,NE,2010,5,7,Friday,17
1,NW,2010,5,7,Friday,17
2,PS,2010,5,7,Friday,17
1,NW,2010,5,7,Friday,18
1,NW,2010,5,7,Friday,20
1,NW,2010,5,8,Saturday,0
1,NW,2010,5,8,Saturday,11
1,NW,2010,5,8,Saturday,17
1,NW,2010,5,8,Saturday,19
9,NW,2010,5,8,Saturday,20
4,NE,2010,5,8,Saturday,21
4,NW,2010,5,8,Saturday,21
1,PE,2010,5,8,Saturday,21
126,PS,2010,5,8,Saturday,21
6,TT,2010,5,8,Saturday,21
15,NE,2010,5,8,Saturday,22
4,NW,2010,5,8,Saturday,22
41,PS,2010,5,8,Saturday,22
11,TT,2010,5,8,Saturday,22
3,NE,2010,5,8,Saturday,23
4,NW,2010,5,8,Saturday,23
30,PS,2010,5,8,Saturday,23
1,TT,2010,5,8,Saturday,23
1,IN,2010,5,9,Sunday,0
15,NE,2010,5,9,Sunday,0
12,NW,2010,5,9,Sunday,0
100,PS,2010,5,9,Sunday,0
14,TT,2010,5,9,Sunday,0
1,NW,2010,5,9,Sunday,2
2,PS,2010,5,9,Sunday,2
1,NW,2010,5,9,Sunday,3
2,PS,2010,5,9,Sunday,5
1,NW,2010,5,9,Sunday,6
8,PS,2010,5,9,Sunday,6
1,TT,2010,5,9,Sunday,6
4,NE,2010,5,9,Sunday,7
2,NW,2010,5,9,Sunday,7
1,PE,2010,5,9,Sunday,7
28,PS,2010,5,9,Sunday,7
3,IN,2010,5,9,Sunday,8
1,NE,2010,5,9,Sunday,8
20,NW,2010,5,9,Sunday,8
44,PS,2010,5,9,Sunday,8
22,NE,2010,5,9,Sunday,9
13,NW,2010,5,9,Sunday,9
108,PS,2010,5,9,Sunday,9
2,IN,2010,5,9,Sunday,10
20,NE,2010,5,9,Sunday,10
11,NW,2010,5,9,Sunday,10
127,PS,2010,5,9,Sunday,10
6,TT,2010,5,9,Sunday,10
1,IN,2010,5,9,Sunday,11
17,NE,2010,5,9,Sunday,11
9,NW,2010,5,9,Sunday,11
3,PE,2010,5,9,Sunday,11
130,PS,2010,5,9,Sunday,11
2,TT,2010,5,9,Sunday,11
1,IN,2010,5,9,Sunday,13
19,NE,2010,5,9,Sunday,13
13,NW,2010,5,9,Sunday,13
1,PE,2010,5,9,Sunday,13
