nb_calls,reason,year,month,day,weekday,hour
27,NW,2010,4,14,Wednesday,17
19,PS,2010,4,14,Wednesday,17
35,NE,2010,4,14,Wednesday,17
23,NW,2010,4,14,Wednesday,18
21,PS,2010,4,14,Wednesday,18
41,PS,2010,4,14,Wednesday,18
34,NW,2010,4,14,Wednesday,19
11,TT,2010,4,14,Wednesday,19
34,PS,2010,4,14,Wednesday,19
31,PS,2010,4,14,Wednesday,20
4,PS,2010,4,14,Wednesday,20
21,PS,2010,4,14,Wednesday,20
17,PS,2010,4,14,Wednesday,21
17,PS,2010,4,14,Wednesday,21
38,PS,2010,4,14,Wednesday,21
15,PS,2010,4,14,Wednesday,22
14,PS,2010,4,14,Wednesday,22
50,PS,2010,4,14,Wednesday,22
19,PS,2010,4,14,Wednesday,23
12,PS,2010,4,14,Wednesday,23
18,PS,2010,4,14,Wednesday,23
30,NE,2010,4,15,Thursday,0
30,PS,2010,4,15,Thursday,0
50,NE,2010,4,15,Thursday,0
2,NW,2010,4,15,Thursday,1
1,PS,2010,4,15,Thursday,3
2,NW,2010,4,15,Thursday,4
2,PS,2010,4,15,Thursday,5
5,PS,2010,4,15,Thursday,6
24,PS,2010,4,15,Thursday,7
3,PS,2010,4,15,Thursday,7
7,PS,2010,4,15,Thursday,7
39,PS,2010,4,15,Thursday,8
11,PS,2010,4,15,Thursday,8
27,PS,2010,4,15,Thursday,8
32,NE,2010,4,15,Thursday,9
22,PS,2010,4,15,Thursday,9
56,PS,2010,4,15,Thursday,9
25,NW,2010,4,15,Thursday,10
38,PS,2010,4,15,Thursday,10
68,NE,2010,4,15,Thursday,10
25,PS,2010,4,15,Thursday,11
30,PS,2010,4,15,Thursday,11
58,PS,2010,4,15,Thursday,11
33,NW,2010,4,15,Thursday,13
41,NE,2010,4,15,Thursday,13
56,PS,2010,4,15,Thursday,13
33,NE,2010,4,15,Thursday,14
25,PS,2010,4,15,Thursday,14
61,PS,2010,4,15,Thursday,14
26,NW,2010,4,15,Thursday,15
23,PS,2010,4,15,Thursday,15
56,NE,2010,4,15,Thursday,15
74,PS,2010,4,15,Thursday,16
10,PS,2010,4,15,Thursday,16
28,PS,2010,4,15,Thursday,16
84,NW,2010,4,15,Thursday,17
31,PS,2010,4,15,Thursday,17
44,PS,2010,4,15,Thursday,17
51,NW,2010,4,15,Thursday,18
30,PS,2010,4,15,Thursday,18
26,NE,2010,4,15,Thursday,18
18,NW,2010,4,15,Thursday,19
13,PS,2010,4,15,Thursday,19
28,PS,2010,4,15,Thursday,19
33,PS,2010,4,15,Thursday,20
6,NE,2010,4,15,Thursday,20
16,PS,2010,4,15,Thursday,20
28,PS,2010,4,15,Thursday,21
3,PS,2010,4,15,Thursday,21
12,PS,2010,4,15,Thursday,21
30,NW,2010,4,15,Thursday,22
2,PS,2010,4,15,Thursday,22
9,PS,2010,4,15,Thursday,22
24,PS,2010,4,15,Thursday,23
8,NE,2010,4,15,Thursday,23
15,PS,2010,4,15,Thursday,23
60,PS,2010,4,16,Friday,0
16,PS,2010,4,16,Friday,0
41,PS,2010,4,16,Friday,0
1,PS,2010,4,16,Friday,1
3,PS,2010,4,16,Friday,3
2,PS,2010,4,16,Friday,6
25,PS,2010,4,16,Friday,7
56,PS,2010,4,16,Friday,8
9,PS,2010,4,16,Friday,8
19,PS,2010,4,16,Friday,8
36,PS,2010,4,16,Friday,9
18,NE,2010,4,16,Friday,9
24,PS,2010,4,16,Friday,9
46,NW,2010,4,16,Friday,10
20,PS,2010,4,16,Friday,10
25,PS,2010,4,16,Friday,10
28,NW,2010,4,16,Friday,11
21,PS,2010,4,16,Friday,11
33,PS,2010,4,16,Friday,11
38,PS,2010,4,16,Friday,13
6,NE,2010,4,16,Friday,13
11,PS,2010,4,16,Friday,13
25,PS,2010,4,16,Friday,14
1,PS,2010,4,16,Friday,14
18,PS,2010,4,16,Friday,15
11,PS,2010,4,16,Friday,16
6,NW,2010,4,16,Friday,17
2,NW,2010,4,16,Friday,18
2,NW,2010,4,16,Friday,19
1,IN,2010,4,17,Saturday,0
1,NW,2010,4,17,Saturday,9
1,NW,2010,4,17,Saturday,13
4,NW,2010,4,17,Saturday,19
10,NW,2010,4,17,Saturday,20
15,NW,2010,4,17,Saturday,21
22,PS,2010,4,17,Saturday,21
30,PS,2010,4,17,Saturday,21
13,PS,2010,4,17,Saturday,22
30,PS,2010,4,17,Saturday,22
30,PS,2010,4,17,Saturday,22
34,PS,2010,4,17,Saturday,23
11,PS,2010,4,17,Saturday,23
7,PS,2010,4,17,Saturday,23
40,NW,2010,4,18,Sunday,0
16,NE,2010,4,18,Sunday,0
61,PS,2010,4,18,Sunday,0
6,PS,2010,4,18,Sunday,1
6,PS,2010,4,18,Sunday,6
1,PS,2010,4,18,Sunday,6
34,PS,2010,4,18,Sunday,7
12,PS,2010,4,18,Sunday,7
19,PS,2010,4,18,Sunday,7
62,PS,2010,4,18,Sunday,8
18,PS,2010,4,18,Sunday,8
28,NW,2010,4,18,Sunday,8
63,PS,2010,4,18,Sunday,9
19,PS,2010,4,18,Sunday,9
37,PS,2010,4,18,Sunday,9
29,NW,2010,4,18,Sunday,10
46,PS,2010,4,18,Sunday,10
74,PS,2010,4,18,Sunday,10
34,PS,2010,4,18,Sunday,11
27,PS,2010,4,18,Sunday,11
60,PS,2010,4,18,Sunday,11
35,NE,2010,4,18,Sunday,13
28,PS,2010,4,18,Sunday,13
56,PS,2010,4,18,Sunday,13
49,NW,2010,4,18,Sunday,14
28,PS,2010,4,18,Sunday,14
49,PS,2010,4,18,Sunday,14
40,NW,2010,4,18,Sunday,15
27,PS,2010,4,18,Sunday,15
76,NE,2010,4,18,Sunday,15
73,NW,2010,4,18,Sunday,16
22,PS,2010,4,18,Sunday,16
36,PS,2010,4,18,Sunday,16
72,PS,2010,4,18,Sunday,17
25,PS,2010,4,18,Sunday,17
44,PS,2010,4,18,Sunday,17
34,NW,2010,4,18,Sunday,18
11,PS,2010,4,18,Sunday,18
26,PS,2010,4,18,Sunday,18
36,NW,2010,4,18,Sunday,19
9,PS,2010,4,18,Sunday,19
15,PS,2010,4,18,Sunday,19
28,NW,2010,4,18,Sunday,20
7,TT,2010,4,18,Sunday,20
7,NE,2010,4,18,Sunday,20
13,PS,2010,4,18,Sunday,21
9,PS,2010,4,18,Sunday,21
20,PS,2010,4,18,Sunday,21
28,PS,2010,4,18,Sunday,22
3,PS,2010,4,18,Sunday,22
8,PS,2010,4,18,Sunday,22
23,PS,2010,4,18,Sunday,23
8,PS,2010,4,18,Sunday,23
5,PS,2010,4,18,Sunday,23
46,PS,2010,4,19,Monday,0
18,PS,2010,4,19,Monday,0
29,NE,2010,4,19,Monday,0
5,PS,2010,4,19,Monday,1
2,NW,2010,4,19,Monday,2
2,NW,2010,4,19,Monday,4
2,PS,2010,4,19,Monday,5
1,PS,2010,4,19,Monday,6
13,PS,2010,4,19,Monday,7
5,PS,2010,4,19,Monday,7
15,PS,2010,4,19,Monday,7
46,PS,2010,4,19,Monday,8
15,PS,2010,4,19,Monday,8
26,PS,2010,4,19,Monday,8
48,PS,2010,4,19,Monday,9
12,PS,2010,4,19,Monday,9
28,PS,2010,4,19,Monday,9
22,PS,2010,4,19,Monday,10
32,PS,2010,4,19,Monday,10
59,NE,2010,4,19,Monday,10
30,NW,2010,4,19,Monday,11
30,PS,2010,4,19,Monday,11
54,PS,2010,4,19,Monday,11
56,NW,2010,4,19,Monday,13
18,PS,2010,4,19,Monday,13
32,PS,2010,4,19,Monday,13
34,PS,2010,4,19,Monday,14
34,PS,2010,4,19,Monday,14
73,PS,2010,4,19,Monday,14
21,NW,2010,4,19,Monday,15
26,PS,2010,4,19,Monday,15
68,PS,2010,4,19,Monday,15
42,NW,2010,4,19,Monday,16
18,PS,2010,4,19,Monday,16
42,PS,2010,4,19,Monday,16
51,PS,2010,4,19,Monday,17
10,PS,2010,4,19,Monday,17
23,PS,2010,4,19,Monday,17
46,PS,2010,4,19,Monday,18
7,PS,2010,4,19,Monday,18
14,PS,2010,4,19,Monday,18
39,NW,2010,4,19,Monday,19
1,PS,2010,4,19,Monday,19
4,PS,2010,4,19,Monday,19
25,NE,2010,4,19,Monday,20
4,NE,2010,4,19,Monday,20
19,PS,2010,4,19,Monday,20
31,NW,2010,4,19,Monday,21
7,PS,2010,4,19,Monday,21
14,PS,2010,4,19,Monday,21
18,PS,2010,4,19,Monday,22
13,PS,2010,4,19,Monday,22
27,PS,2010,4,19,Monday,22
20,NW,2010,4,19,Monday,23
7,PS,2010,4,19,Monday,23
8,PS,2010,4,19,Monday,23
34,PS,2010,4,20,Tuesday,0
13,PS,2010,4,20,Tuesday,0
25,PS,2010,4,20,Tuesday,0
3,PS,2010,4,20,Tuesday,2
3,NW,2010,4,20,Tuesday,5
11,PS,2010,4,20,Tuesday,6
2,TT,2010,4,20,Tuesday,6
1,TT,2010,4,20,Tuesday,6
46,PS,2010,4,20,Tuesday,7
2,PS,2010,4,20,Tuesday,7
66,PS,2010,4,20,Tuesday,8
14,PS,2010,4,20,Tuesday,8
22,PS,2010,4,20,Tuesday,8
37,PS,2010,4,20,Tuesday,9
13,PS,2010,4,20,Tuesday,9
27,PS,2010,4,20,Tuesday,9
41,PS,2010,4,20,Tuesday,10
22,PS,2010,4,20,Tuesday,10
32,PS,2010,4,20,Tuesday,10
38,PS,2010,4,20,Tuesday,11
8,PS,2010,4,20,Tuesday,11
16,PS,2010,4,20,Tuesday,11
23,NW,2010,4,20,Tuesday,13
28,PS,2010,4,20,Tuesday,13
25,PS,2010,4,20,Tuesday,13
63,PS,2010,4,20,Tuesday,14
1,PS,2010,4,20,Tuesday,14
26,PS,2010,4,20,Tuesday,15
30,NW,2010,4,20,Tuesday,16
44,PS,2010,4,20,Tuesday,17
25,PS,2010,4,20,Tuesday,18
18,PS,2010,4,20,Tuesday,19
16,PS,2010,4,20,Tuesday,20
14,PS,2010,4,20,Tuesday,21
22,NE,2010,4,20,Tuesday,22
22,PS,2010,4,20,Tuesday,23
21,PS,2010,4,21,Wednesday,0
1,PS,2010,4,21,Wednesday,1
3,PS,2010,4,21,Wednesday,2
1,PS,2010,4,21,Wednesday,3
1,PS,2010,4,21,Wednesday,5
1,PS,2010,4,21,Wednesday,6
8,NW,2010,4,21,Wednesday,7
18,PS,2010,4,21,Wednesday,8
27,PS,2010,4,21,Wednesday,9
19,PS,2010,4,21,Wednesday,10
21,PS,2010,4,21,Wednesday,11
25,PS,2010,4,21,Wednesday,13
18,PS,2010,4,21,Wednesday,14
12,PS,2010,4,21,Wednesday,15
18,PS,2010,4,21,Wednesday,16
19,NE,2010,4,21,Wednesday,17
22,PS,2010,4,21,Wednesday,18
1,TT,2010,4,21,Wednesday,18
36,PS,2010,4,21,Wednesday,19
9,TT,2010,4,21,Wednesday,19
16,PS,2010,4,21,Wednesday,19
35,PS,2010,4,21,Wednesday,20
8,PS,2010,4,21,Wednesday,20
13,NE,2010,4,21,Wednesday,20
23,PS,2010,4,21,Wednesday,21
11,PS,2010,4,21,Wednesday,21
15,PS,2010,4,21,Wednesday,21
23,PS,2010,4,21,Wednesday,22
7,PS,2010,4,21,Wednesday,22
17,PS,2010,4,21,Wednesday,22
33,PS,2010,4,21,Wednesday,23
5,PS,2010,4,21,Wednesday,23
2,PS,2010,4,21,Wednesday,23
30,NW,2010,4,22,Thursday,0
41,PS,2010,4,22,Thursday,0
80,PS,2010,4,22,Thursday,0
3,PS,2010,4,22,Thursday,1
1,PS,2010,4,22,Thursday,3
1,NW,2010,4,22,Thursday,5
7,PS,2010,4,22,Thursday,6
17,PS,2010,4,22,Thursday,7
6,PS,2010,4,22,Thursday,7
14,PS,2010,4,22,Thursday,7
57,PS,2010,4,22,Thursday,8
18,PS,2010,4,22,Thursday,8
26,PS,2010,4,22,Thursday,8
21,NW,2010,4,22,Thursday,9
33,PS,2010,4,22,Thursday,9
84,PS,2010,4,22,Thursday,9
24,PS,2010,4,22,Thursday,10
44,PS,2010,4,22,Thursday,10
98,PS,2010,4,22,Thursday,10
16,NW,2010,4,22,Thursday,11
42,NE,2010,4,22,Thursday,11
92,PS,2010,4,22,Thursday,11
17,NW,2010,4,22,Thursday,13
49,PS,2010,4,22,Thursday,13
72,PS,2010,4,22,Thursday,13
37,NW,2010,4,22,Thursday,14
54,NE,2010,4,22,Thursday,14
64,PS,2010,4,22,Thursday,14
34,NW,2010,4,22,Thursday,15
33,PS,2010,4,22,Thursday,15
66,PS,2010,4,22,Thursday,15
87,NW,2010,4,22,Thursday,16
29,PS,2010,4,22,Thursday,16
65,PS,2010,4,22,Thursday,16
62,NW,2010,4,22,Thursday,17
31,NE,2010,4,22,Thursday,17
41,NE,2010,4,22,Thursday,17
65,NW,2010,4,22,Thursday,18
23,PS,2010,4,22,Thursday,18
38,PS,2010,4,22,Thursday,18
41,NW,2010,4,22,Thursday,19
9,PS,2010,4,22,Thursday,19
14,PS,2010,4,22,Thursday,19
53,PS,2010,4,22,Thursday,20
7,PS,2010,4,22,Thursday,20
7,PS,2010,4,22,Thursday,20
36,PS,2010,4,22,Thursday,21
4,PS,2010,4,22,Thursday,21
14,NE,2010,4,22,Thursday,21
31,PS,2010,4,22,Thursday,22
1,NE,2010,4,22,Thursday,22
7,TT,2010,4,22,Thursday,22
27,PS,2010,4,22,Thursday,23
2,PS,2010,4,22,Thursday,23
6,PS,2010,4,22,Thursday,23
55,PS,2010,4,23,Friday,0
4,PS,2010,4,23,Friday,0
6,PS,2010,4,23,Friday,0
1,PS,2010,4,23,Friday,1
2,PS,2010,4,23,Friday,2
1,PS,2010,4,23,Friday,6
35,PS,2010,4,23,Friday,7
47,PS,2010,4,23,Friday,8
6,PS,2010,4,23,Friday,8
16,PS,2010,4,23,Friday,8
49,NW,2010,4,23,Friday,9
18,PS,2010,4,23,Friday,9
21,PS,2010,4,23,Friday,9
38,PS,2010,4,23,Friday,10
10,PS,2010,4,23,Friday,10
18,NE,2010,4,23,Friday,10
36,NW,2010,4,23,Friday,11
12,PS,2010,4,23,Friday,11
17,PS,2010,4,23,Friday,11
42,PS,2010,4,23,Friday,13
2,PS,2010,4,23,Friday,13
2,NE,2010,4,23,Friday,13
27,PS,2010,4,23,Friday,14
20,PS,2010,4,23,Friday,15
13,PS,2010,4,23,Friday,16
6,PS,2010,4,23,Friday,17
1,NW,2010,4,23,Friday,19
1,NW,2010,4,23,Friday,21
1,NW,2010,4,24,Saturday,0
1,NW,2010,4,24,Saturday,1
1,NW,2010,4,24,Saturday,8
1,NW,2010,4,24,Saturday,10
1,NW,2010,4,24,Saturday,14
2,NW,2010,4,24,Saturday,18
4,NW,2010,4,24,Saturday,20
17,NW,2010,4,24,Saturday,21
19,PS,2010,4,24,Saturday,21
26,PS,2010,4,24,Saturday,21
17,NW,2010,4,24,Saturday,22
34,PS,2010,4,24,Saturday,22
28,PS,2010,4,24,Saturday,22
23,PS,2010,4,24,Saturday,23
5,NE,2010,4,24,Saturday,23
3,TT,2010,4,24,Saturday,23
48,PS,2010,4,25,Sunday,0
31,PS,2010,4,25,Sunday,0
74,PS,2010,4,25,Sunday,0
3,PS,2010,4,25,Sunday,1
3,PS,2010,4,25,Sunday,2
4,PS,2010,4,25,Sunday,3
1,PE,2010,4,25,Sunday,4
4,PS,2010,4,25,Sunday,6
1,PS,2010,4,25,Sunday,6
1,PS,2010,4,25,Sunday,6
19,PS,2010,4,25,Sunday,7
3,PS,2010,4,25,Sunday,7
8,PS,2010,4,25,Sunday,7
56,PS,2010,4,25,Sunday,8
11,PS,2010,4,25,Sunday,8
20,PS,2010,4,25,Sunday,8
46,NW,2010,4,25,Sunday,9
23,PS,2010,4,25,Sunday,9
51,NW,2010,4,25,Sunday,9
51,PS,2010,4,25,Sunday,10
21,PS,2010,4,25,Sunday,10
72,PS,2010,4,25,Sunday,10
55,NE,2010,4,25,Sunday,11
20,PS,2010,4,25,Sunday,11
54,PS,2010,4,25,Sunday,11
52,NW,2010,4,25,Sunday,13
26,PS,2010,4,25,Sunday,13
55,PS,2010,4,25,Sunday,13
61,NE,2010,4,25,Sunday,14
25,PS,2010,4,25,Sunday,14
65,PS,2010,4,25,Sunday,14
25,TT,2010,4,25,Sunday,15
33,PS,2010,4,25,Sunday,15
76,PS,2010,4,25,Sunday,15
86,NW,2010,4,25,Sunday,16
32,PS,2010,4,25,Sunday,16
66,PS,2010,4,25,Sunday,16
73,NW,2010,4,25,Sunday,17
21,PS,2010,4,25,Sunday,17
24,PS,2010,4,25,Sunday,17
42,NW,2010,4,25,Sunday,18
18,PS,2010,4,25,Sunday,18
19,PS,2010,4,25,Sunday,18
33,PS,2010,4,25,Sunday,19
6,TT,2010,4,25,Sunday,19
4,PS,2010,4,25,Sunday,19
19,PS,2010,4,25,Sunday,20
16,PS,2010,4,25,Sunday,20
21,PS,2010,4,25,Sunday,20
24,PS,2010,4,25,Sunday,21
12,PS,2010,4,25,Sunday,21
11,TT,2010,4,25,Sunday,21
22,PS,2010,4,25,Sunday,22
4,PS,2010,4,25,Sunday,22
10,NE,2010,4,25,Sunday,22
18,PS,2010,4,25,Sunday,23
7,PS,2010,4,25,Sunday,23
8,PS,2010,4,25,Sunday,23
65,PS,2010,4,26,Monday,0
11,PS,2010,4,26,Monday,0
19,PS,2010,4,26,Monday,0
3,PS,2010,4,26,Monday,1
2,PS,2010,4,26,Monday,2
1,PS,2010,4,26,Monday,5
5,PS,2010,4,26,Monday,6
31,NW,2010,4,26,Monday,7
1,PS,2010,4,26,Monday,7
10,PS,2010,4,26,Monday,7
57,NW,2010,4,26,Monday,8
5,PS,2010,4,26,Monday,8
10,PS,2010,4,26,Monday,8
47,PS,2010,4,26,Monday,9
13,PS,2010,4,26,Monday,9
39,NE,2010,4,26,Monday,9
36,NW,2010,4,26,Monday,10
18,PS,2010,4,26,Monday,10
55,PS,2010,4,26,Monday,10
64,NE,2010,4,26,Monday,11
16,PS,2010,4,26,Monday,11
32,PS,2010,4,26,Monday,11
35,PS,2010,4,26,Monday,13
33,PS,2010,4,26,Monday,13
48,PS,2010,4,26,Monday,13
71,PS,2010,4,26,Monday,14
25,PS,2010,4,26,Monday,14
39,PS,2010,4,26,Monday,14
45,NE,2010,4,26,Monday,15
19,NE,2010,4,26,Monday,15
40,PS,2010,4,26,Monday,15
53,PS,2010,4,26,Monday,16
14,PS,2010,4,26,Monday,16
29,PS,2010,4,26,Monday,16
43,PS,2010,4,26,Monday,17
9,NE,2010,4,26,Monday,17
18,PS,2010,4,26,Monday,17
30,NW,2010,4,26,Monday,18
12,PS,2010,4,26,Monday,18
35,PS,2010,4,26,Monday,18
38,PS,2010,4,26,Monday,19
6,PS,2010,4,26,Monday,19
19,PS,2010,4,26,Monday,19
20,PS,2010,4,26,Monday,20
14,PS,2010,4,26,Monday,20
37,PS,2010,4,26,Monday,20
20,PS,2010,4,26,Monday,21
11,PS,2010,4,26,Monday,21
24,PS,2010,4,26,Monday,21
23,PS,2010,4,26,Monday,22
8,PS,2010,4,26,Monday,22
25,PS,2010,4,26,Monday,22
24,NW,2010,4,26,Monday,23
5,PS,2010,4,26,Monday,23
16,PS,2010,4,26,Monday,23
31,NW,2010,4,27,Tuesday,0
27,PS,2010,4,27,Tuesday,0
67,PS,2010,4,27,Tuesday,0
3,PS,2010,4,27,Tuesday,1
2,NW,2010,4,27,Tuesday,2
3,PS,2010,4,27,Tuesday,3
6,PS,2010,4,27,Tuesday,6
13,PS,2010,4,27,Tuesday,7
1,PS,2010,4,27,Tuesday,7
5,PS,2010,4,27,Tuesday,7
64,PS,2010,4,27,Tuesday,8
2,NE,2010,4,27,Tuesday,8
2,PS,2010,4,27,Tuesday,8
67,PS,2010,4,27,Tuesday,9
7,PS,2010,4,27,Tuesday,9
18,NE,2010,4,27,Tuesday,9
31,PS,2010,4,27,Tuesday,10
29,PS,2010,4,27,Tuesday,10
62,PS,2010,4,27,Tuesday,10
40,NW,2010,4,27,Tuesday,11
12,PS,2010,4,27,Tuesday,11
55,PS,2010,4,27,Tuesday,11
40,PS,2010,4,27,Tuesday,13
17,PS,2010,4,27,Tuesday,13
63,PS,2010,4,27,Tuesday,13
31,NW,2010,4,27,Tuesday,14
23,PS,2010,4,27,Tuesday,14
60,PS,2010,4,27,Tuesday,14
23,NW,2010,4,27,Tuesday,15
23,PS,2010,4,27,Tuesday,15
70,PS,2010,4,27,Tuesday,15
68,NW,2010,4,27,Tuesday,16
23,PS,2010,4,27,Tuesday,16
52,PS,2010,4,27,Tuesday,16
65,NW,2010,4,27,Tuesday,17
23,PS,2010,4,27,Tuesday,17
54,PS,2010,4,27,Tuesday,17
44,NW,2010,4,27,Tuesday,18
27,PS,2010,4,27,Tuesday,18
41,NE,2010,4,27,Tuesday,18
41,PS,2010,4,27,Tuesday,19
1,TT,2010,4,27,Tuesday,19
40,PS,2010,4,27,Tuesday,20
5,PS,2010,4,27,Tuesday,20
6,NE,2010,4,27,Tuesday,20
34,PS,2010,4,27,Tuesday,21
9,PS,2010,4,27,Tuesday,21
21,PS,2010,4,27,Tuesday,21
24,PS,2010,4,27,Tuesday,22
9,PS,2010,4,27,Tuesday,22
29,PS,2010,4,27,Tuesday,22
19,PS,2010,4,27,Tuesday,23
14,PS,2010,4,27,Tuesday,23
11,NE,2010,4,27,Tuesday,23
37,NW,2010,4,28,Wednesday,0
22,PS,2010,4,28,Wednesday,0
45,PS,2010,4,28,Wednesday,0
2,PS,2010,4,28,Wednesday,1
4,PS,2010,4,28,Wednesday,6
22,PS,2010,4,28,Wednesday,7
11,PS,2010,4,28,Wednesday,7
11,PS,2010,4,28,Wednesday,7
41,PS,2010,4,28,Wednesday,8
21,PS,2010,4,28,Wednesday,8
40,PS,2010,4,28,Wednesday,8
28,PS,2010,4,28,Wednesday,9
28,PS,2010,4,28,Wednesday,9
67,PS,2010,4,28,Wednesday,9
21,PS,2010,4,28,Wednesday,10
32,PS,2010,4,28,Wednesday,10
100,PS,2010,4,28,Wednesday,10
22,PS,2010,4,28,Wednesday,11
20,PS,2010,4,28,Wednesday,11
80,NE,2010,4,28,Wednesday,11
41,PS,2010,4,28,Wednesday,13
23,PS,2010,4,28,Wednesday,13
51,PS,2010,4,28,Wednesday,13
47,NE,2010,4,28,Wednesday,14
16,PS,2010,4,28,Wednesday,14
52,NE,2010,4,28,Wednesday,14
19,NW,2010,4,28,Wednesday,15
23,PS,2010,4,28,Wednesday,15
70,PS,2010,4,28,Wednesday,15
34,NW,2010,4,28,Wednesday,16
26,TT,2010,4,28,Wednesday,16
37,TT,2010,4,28,Wednesday,16
42,PS,2010,4,28,Wednesday,17
17,PS,2010,4,28,Wednesday,17
31,PS,2010,4,28,Wednesday,17
49,NW,2010,4,28,Wednesday,18
7,PS,2010,4,28,Wednesday,18
13,PS,2010,4,28,Wednesday,18
33,NE,2010,4,28,Wednesday,19
6,PS,2010,4,28,Wednesday,19
14,PS,2010,4,28,Wednesday,19
6,NW,2010,4,28,Wednesday,20
8,PS,2010,4,28,Wednesday,21
14,PS,2010,4,28,Wednesday,21
24,NE,2010,4,28,Wednesday,21
16,PS,2010,4,28,Wednesday,22
27,PS,2010,4,28,Wednesday,22
54,PS,2010,4,28,Wednesday,22
21,PS,2010,4,28,Wednesday,23
10,PS,2010,4,28,Wednesday,23
14,NE,2010,4,28,Wednesday,23
24,NW,2010,4,29,Thursday,0
32,PS,2010,4,29,Thursday,0
74,PS,2010,4,29,Thursday,0
1,PS,2010,4,29,Thursday,1
1,NW,2010,4,29,Thursday,2
1,PS,2010,4,29,Thursday,5
5,PS,2010,4,29,Thursday,6
1,TT,2010,4,29,Thursday,6
21,PS,2010,4,29,Thursday,7
7,PS,2010,4,29,Thursday,7
10,PS,2010,4,29,Thursday,7
49,NW,2010,4,29,Thursday,8
13,PS,2010,4,29,Thursday,8
28,PS,2010,4,29,Thursday,8
32,PS,2010,4,29,Thursday,9
21,PS,2010,4,29,Thursday,9
59,PS,2010,4,29,Thursday,9
15,NE,2010,4,29,Thursday,10
29,PS,2010,4,29,Thursday,10
76,PS,2010,4,29,Thursday,10
27,NE,2010,4,29,Thursday,11
18,PS,2010,4,29,Thursday,11
64,PE,2010,4,29,Thursday,11
45,PS,2010,4,29,Thursday,13
20,NE,2010,4,29,Thursday,13
42,PS,2010,4,29,Thursday,13
33,PS,2010,4,29,Thursday,14
26,PS,2010,4,29,Thursday,14
52,PS,2010,4,29,Thursday,14
28,NW,2010,4,29,Thursday,15
34,PS,2010,4,29,Thursday,15
80,PS,2010,4,29,Thursday,15
61,NW,2010,4,29,Thursday,16
20,PS,2010,4,29,Thursday,16
53,PS,2010,4,29,Thursday,16
77,NW,2010,4,29,Thursday,17
18,PS,2010,4,29,Thursday,17
31,PS,2010,4,29,Thursday,17
42,NW,2010,4,29,Thursday,18
10,PS,2010,4,29,Thursday,18
31,PS,2010,4,29,Thursday,18
18,NW,2010,4,29,Thursday,19
16,TT,2010,4,29,Thursday,19
27,PS,2010,4,29,Thursday,19
26,PS,2010,4,29,Thursday,20
3,PS,2010,4,29,Thursday,20
13,PS,2010,4,29,Thursday,20
27,PS,2010,4,29,Thursday,21
2,PS,2010,4,29,Thursday,21
10,PS,2010,4,29,Thursday,21
36,PS,2010,4,29,Thursday,22
2,PS,2010,4,29,Thursday,22
26,PS,2010,4,29,Thursday,23
1,NE,2010,4,29,Thursday,23
6,PS,2010,4,29,Thursday,23
72,PS,2010,4,30,Friday,0
4,PS,2010,4,30,Friday,0
11,PS,2010,4,30,Friday,0
2,PS,2010,4,30,Friday,2
1,PS,2010,4,30,Friday,3
1,NE,2010,4,30,Friday,4
3,PS,2010,4,30,Friday,5
4,PS,2010,4,30,Friday,6
23,PS,2010,4,30,Friday,7
44,PS,2010,4,30,Friday,8
9,PS,2010,4,30,Friday,8
38,NW,2010,4,30,Friday,9
18,PS,2010,4,30,Friday,9
44,NE,2010,4,30,Friday,9
46,NW,2010,4,30,Friday,10
22,PS,2010,4,30,Friday,10
36,PS,2010,4,30,Friday,10
44,PS,2010,4,30,Friday,11
10,PS,2010,4,30,Friday,11
15,PS,2010,4,30,Friday,11
49,PS,2010,4,30,Friday,13
1,NE,2010,4,30,Friday,13
2,PS,2010,4,30,Friday,13
38,NW,2010,4,30,Friday,14
18,PS,2010,4,30,Friday,15
19,PS,2010,4,30,Friday,16
11,PS,2010,4,30,Friday,17
1,PS,2010,4,30,Friday,18
1,NW,2010,4,30,Friday,23
1,IN,2010,5,1,Saturday,0
1,NW,2010,5,1,Saturday,3
1,NW,2010,5,1,Saturday,9
1,NW,2010,5,1,Saturday,14
1,NW,2010,5,1,Saturday,15
1,NW,2010,5,1,Saturday,16
3,NW,2010,5,1,Saturday,19
3,NW,2010,5,1,Saturday,20
5,TT,2010,5,1,Saturday,21
1,TT,2010,5,1,Saturday,21
25,NW,2010,5,1,Saturday,22
21,PS,2010,5,1,Saturday,22
28,PS,2010,5,1,Saturday,22
16,NW,2010,5,1,Saturday,23
3,PS,2010,5,1,Saturday,23
11,PS,2010,5,1,Saturday,23
64,PS,2010,5,2,Sunday,0
40,PS,2010,5,2,Sunday,0
57,PS,2010,5,2,Sunday,0
1,PS,2010,5,2,Sunday,1
1,PS,2010,5,2,Sunday,3
1,PS,2010,5,2,Sunday,5
10,PS,2010,5,2,Sunday,6
37,NW,2010,5,2,Sunday,7
8,PS,2010,5,2,Sunday,7
25,PS,2010,5,2,Sunday,7
85,PS,2010,5,2,Sunday,8
5,PS,2010,5,2,Sunday,8
17,PS,2010,5,2,Sunday,8
58,NW,2010,5,2,Sunday,9
32,PS,2010,5,2,Sunday,9
47,PS,2010,5,2,Sunday,9
59,NE,2010,5,2,Sunday,10
45,PS,2010,5,2,Sunday,10
68,PS,2010,5,2,Sunday,10
